cr_year,issn_l,name,value
2018,0021-9517,prop_no_ta,0.0234192037470726
2018,0021-9525,prop_no_ta,0.16718266253869968
2018,0021-9533,prop_no_ta,0.016359918200409
2018,0021-9541,prop_no_ta,0.0334835801674179
2018,0021-9614,prop_no_ta,0.0064516129032258064
2018,0021-9630,prop_no_ta,0.18115942028985507
2018,0021-9673,prop_no_ta,0.04
2018,0021-972X,prop_no_ta,0.06420545746388442
2018,0021-9762,prop_no_ta,0.05263157894736842
2018,0021-9797,prop_no_ta,0.012
2018,0021-9886,prop_no_ta,0.11650485436893204
2018,0021-9894,prop_no_ta,0.015625
2018,0021-9916,prop_no_ta,0.05747126436781609
2018,0021-9924,prop_no_ta,0.057692307692307696
2018,0021-9967,prop_no_ta,0.07211538461538461
2018,0021-9975,prop_no_ta,0.00816326530612245
2018,0021-9991,prop_no_ta,0.04776579352850539
2018,0022-0000,prop_no_ta,0.014925373134328358
2018,0022-006X,prop_no_ta,0.007633587786259542
2018,0022-0078,prop_no_ta,0.016129032258064516
2018,0022-0094,prop_no_ta,0.036585365853658534
2018,0022-0116,prop_ta_oa,0.058823529411764705
2018,0022-0116,prop_no_ta,0.11764705882352941
2018,0022-0175,prop_no_ta,0.0847457627118644
2018,0022-0248,prop_no_ta,0.016826923076923076
2018,0022-0272,prop_ta_oa,0.09615384615384616
2018,0022-0272,prop_no_ta,0.019230769230769232
2018,0022-0299,prop_no_ta,0.02040816326530612
2018,0022-0388,prop_ta_oa,0.006289308176100629
2018,0022-0388,prop_no_ta,0.07547169811320754
2018,0022-0396,prop_no_ta,0.011682242990654205
2018,0022-0477,prop_no_ta,0.0966183574879227
2018,0022-0493,prop_no_ta,0.03480278422273782
2018,0022-0531,prop_no_ta,0.05263157894736842
2018,0022-0736,prop_no_ta,0.011834319526627219
2018,0022-0795,prop_no_ta,0.112
2018,0022-0833,prop_no_ta,0.1875
2018,0022-0949,prop_no_ta,0.0045871559633027525
2018,0022-0957,prop_no_ta,0.6411378555798687
2018,0022-0965,prop_no_ta,0.03571428571428571
2018,0022-0981,prop_no_ta,0.028368794326241134
2018,0022-1007,prop_no_ta,0.13004484304932734
2018,0022-1031,prop_no_ta,0.03870967741935484
2018,0022-1082,prop_no_ta,0.009900990099009901
2018,0022-1112,prop_no_ta,0.01948051948051948
2018,0022-1120,prop_no_ta,0.06631016042780749
2018,0022-1139,prop_no_ta,0.02040816326530612
2018,0022-1147,prop_no_ta,0.015748031496062992
2018,0022-1155,prop_no_ta,0.015037593984962405
2018,0022-1198,prop_no_ta,0.01968503937007874
2018,0022-1201,prop_no_ta,0.011627906976744186
2018,0022-1236,prop_no_ta,0.004901960784313725
2018,0022-1309,prop_no_ta,0.041666666666666664
2018,0022-149X,prop_no_ta,0.03333333333333333
2018,0022-1503,prop_no_ta,0.07142857142857142
2018,0022-152X,prop_no_ta,0.0028653295128939827
2018,0022-1686,prop_no_ta,0.05504587155963303
2018,0022-1694,prop_no_ta,0.052690582959641255
2018,0022-1759,prop_no_ta,0.14935064935064934
2018,0022-1791,prop_no_ta,0.16129032258064516
2018,0022-1821,prop_no_ta,0.04
2018,0022-1899,prop_no_ta,0.15870570107858242
2018,0022-1910,prop_no_ta,0.0625
2018,0022-1996,prop_no_ta,0.09782608695652174
2018,0022-2011,prop_no_ta,0.022058823529411766
2018,0022-202X,prop_no_ta,0.056
2018,0022-2151,prop_no_ta,0.008333333333333333
2018,0022-2291,prop_no_ta,0.06338028169014084
2018,0022-2313,prop_no_ta,0.008101851851851851
2018,0022-2372,prop_no_ta,0.023809523809523808
2018,0022-2380,prop_no_ta,0.11940298507462686
2018,0022-2445,prop_no_ta,0.09574468085106383
2018,0022-2461,prop_ta_oa,0.004615384615384616
2018,0022-2461,prop_no_ta,0.04230769230769231
2018,0022-247X,prop_no_ta,0.006355932203389831
2018,0022-2496,prop_no_ta,0.023809523809523808
2018,0022-2526,prop_no_ta,0.05128205128205128
2018,0022-2585,prop_no_ta,0.046413502109704644
2018,0022-2593,prop_no_ta,0.007518796992481203
2018,0022-2631,prop_no_ta,0.19148936170212766
2018,0022-2720,prop_no_ta,0.11650485436893204
2018,0022-278X,prop_no_ta,0.05194805194805195
2018,0022-2828,prop_no_ta,0.05844155844155844
2018,0022-2836,prop_no_ta,0.14646464646464646
2018,0022-2844,prop_no_ta,0.10909090909090909
2018,0022-2860,prop_no_ta,0.0024813895781637717
2018,0022-2879,prop_no_ta,0.058823529411764705
2018,0022-2895,prop_no_ta,0.0196078431372549
2018,0022-3018,prop_no_ta,0.01818181818181818
2018,0022-3042,prop_no_ta,0.07983193277310924
2018,0022-3050,prop_no_ta,0.0038461538461538464
2018,0022-3069,prop_no_ta,0.05426356589147287
2018,0022-3093,prop_no_ta,0.015050167224080268
2018,0022-3115,prop_no_ta,0.03571428571428571
2018,0022-3131,prop_no_ta,0.00847457627118644
2018,0022-314X,prop_no_ta,0.01171875
2018,0022-3166,prop_no_ta,0.12693498452012383
2018,0022-3239,prop_no_ta,0.03968253968253968
2018,0022-328X,prop_no_ta,0.0058823529411764705
2018,0022-3344,prop_no_ta,0.014925373134328358
2018,0022-3360,prop_no_ta,0.0990990990990991
2018,0022-3417,prop_no_ta,0.25
2018,0022-3433,prop_no_ta,0.07692307692307693
2018,0022-3468,prop_no_ta,0.0018484288354898336
2018,0022-3476,prop_no_ta,0.018018018018018018
2018,0022-3484,prop_no_ta,0.05714285714285714
2018,0022-3492,prop_no_ta,0.013392857142857142
2018,0022-3506,prop_no_ta,0.08536585365853659
2018,0022-3514,prop_no_ta,0.004901960784313725
2018,0022-3530,prop_no_ta,0.0392156862745098
2018,0022-3549,prop_no_ta,0.024725274725274724
2018,0022-3573,prop_no_ta,0.017341040462427744
2018,0022-3611,prop_ta_oa,0.07142857142857142
2018,0022-3611,prop_no_ta,0.16666666666666666
2018,0022-3646,prop_no_ta,0.03
2018,0022-3697,prop_no_ta,0.006396588486140725
2018,0022-3727,prop_no_ta,0.04804560260586319
2018,0022-3751,prop_no_ta,0.10702341137123746
2018,0022-3778,prop_no_ta,0.031007751937984496
2018,0022-3840,prop_no_ta,0.01818181818181818
2018,0022-3891,prop_no_ta,0.0707070707070707
2018,0022-3913,prop_no_ta,0.010282776349614395
2018,0022-3956,prop_no_ta,0.03985507246376811
2018,0022-3999,prop_no_ta,0.023952095808383235
2018,0022-4006,prop_no_ta,0.02857142857142857
2018,0022-4049,prop_no_ta,0.004329004329004329
2018,0022-4073,prop_no_ta,0.05411764705882353
2018,0022-4146,prop_no_ta,0.1111111111111111
2018,0022-4197,prop_no_ta,0.07729468599033816
2018,0022-4227,prop_no_ta,0.046875
2018,0022-4308,prop_no_ta,0.06666666666666667
2018,0022-4359,prop_no_ta,0.023809523809523808
2018,0022-4367,prop_no_ta,0.03225806451612903
2018,0022-4375,prop_no_ta,0.03571428571428571
2018,0022-4391,prop_no_ta,0.02830188679245283
2018,0022-4480,prop_no_ta,0.016666666666666666
2018,0022-4499,prop_no_ta,0.0449438202247191
2018,0022-4510,prop_no_ta,0.013513513513513514
2018,0022-4529,prop_no_ta,0.015384615384615385
2018,0022-4537,prop_no_ta,0.043478260869565216
2018,0022-4545,prop_no_ta,0.0847457627118644
2018,0022-460X,prop_no_ta,0.029801324503311258
2018,0022-4715,prop_ta_oa,0.0392156862745098
2018,0022-4715,prop_no_ta,0.09019607843137255
2018,0022-474X,prop_no_ta,0.05
2018,0022-4790,prop_no_ta,0.02981029810298103
2018,0022-4804,prop_no_ta,0.0148975791433892
2018,0022-4928,prop_no_ta,0.01639344262295082
2018,0022-5010,prop_no_ta,0.13043478260869565
2018,0022-5045,prop_no_ta,0.06976744186046512
2018,0022-5061,prop_no_ta,0.017857142857142856
2018,0022-5096,prop_no_ta,0.048458149779735685
2018,0022-510X,prop_no_ta,0.02756892230576441
2018,0022-5142,prop_no_ta,0.02599388379204893
2018,0022-5193,prop_no_ta,0.07673860911270983
2018,0022-5223,prop_no_ta,0.006748466257668712
2018,0022-5347,prop_no_ta,2.3758612497030174e-4
2018,0022-5363,prop_ta_oa,0.017543859649122806
2018,0022-5363,prop_no_ta,0.14035087719298245
2018,0022-541X,prop_no_ta,0.03076923076923077
2018,0023-2165,prop_no_ta,0.004310344827586207
2018,0023-2653,prop_no_ta,0.03389830508474576
2018,0023-3609,prop_no_ta,0.07692307692307693
2018,0023-5962,prop_no_ta,0.05555555555555555
2018,0023-6837,prop_no_ta,0.028735632183908046
2018,0023-8333,prop_no_ta,0.23529411764705882
2018,0023-852X,prop_no_ta,0.024154589371980676
2018,0023-9216,prop_no_ta,0.015384615384615385
2018,0023-9690,prop_no_ta,0.023809523809523808
2018,0024-1164,prop_no_ta,0.02127659574468085
2018,0024-2160,prop_no_ta,0.012195121951219513
2018,0024-2667,prop_no_ta,0.038461538461538464
2018,0024-2829,prop_no_ta,0.015625
2018,0024-3205,prop_no_ta,0.013513513513513514
2018,0024-3590,prop_no_ta,0.3551912568306011
2018,0024-3795,prop_no_ta,0.004901960784313725
2018,0024-3841,prop_no_ta,0.0297029702970297
2018,0024-3949,prop_no_ta,0.05263157894736842
2018,0024-4066,prop_no_ta,0.009615384615384616
2018,0024-4074,prop_no_ta,0.020202020202020204
2018,0024-4082,prop_no_ta,0.08080808080808081
2018,0024-4201,prop_no_ta,0.041237113402061855
2018,0024-4937,prop_no_ta,0.03116883116883117
2018,0024-6093,prop_no_ta,0.044444444444444446
2018,0024-6107,prop_no_ta,0.019801980198019802
2018,0024-6115,prop_no_ta,0.050505050505050504
2018,0024-6301,prop_no_ta,0.06666666666666667
2018,0025-1003,prop_no_ta,0.02702702702702703
2018,0025-1461,prop_no_ta,0.01020408163265306
2018,0025-1534,prop_no_ta,0.09090909090909091
2018,0025-2514,prop_no_ta,0.03361344537815126
2018,0025-2611,prop_no_ta,0.11428571428571428
2018,0025-3154,prop_no_ta,0.01639344262295082
2018,0025-3162,prop_ta_oa,0.011363636363636364
2018,0025-3162,prop_no_ta,0.09659090909090909
2018,0025-3227,prop_no_ta,0.07222222222222222
2018,0025-3235,prop_no_ta,0.08823529411764706
2018,0025-326X,prop_no_ta,0.04746136865342163
2018,0025-5300,prop_no_ta,0.052980132450331126
2018,0025-5408,prop_no_ta,0.0015128593040847202
2018,0025-5564,prop_no_ta,0.05405405405405406
2018,0025-5610,prop_no_ta,0.058823529411764705
2018,0025-570X,prop_no_ta,0.010101010101010102
2018,0025-5793,prop_no_ta,0.015625
2018,0025-5831,prop_ta_oa,0.006172839506172839
2018,0025-5831,prop_no_ta,0.11728395061728394
2018,0025-5858,prop_ta_oa,0.1
2018,0025-5874,prop_ta_oa,0.004878048780487805
2018,0025-5874,prop_no_ta,0.08292682926829269
2018,0025-6196,prop_no_ta,0.02459016393442623
2018,0025-6455,prop_no_ta,0.02459016393442623
2018,0025-7079,prop_no_ta,0.05
2018,0025-7273,prop_no_ta,0.08860759493670886
2018,0025-7753,prop_no_ta,0.006060606060606061
2018,0025-7931,prop_no_ta,0.12101910828025478
2018,0026-0495,prop_no_ta,0.05913978494623656
2018,0026-1068,prop_no_ta,0.02040816326530612
2018,0026-1335,prop_no_ta,0.016129032258064516
2018,0026-1394,prop_no_ta,0.11560693641618497
2018,0026-265X,prop_no_ta,0.008771929824561403
2018,0026-2692,prop_no_ta,0.0064516129032258064
2018,0026-2714,prop_no_ta,0.014953271028037384
2018,0026-2862,prop_no_ta,0.033707865168539325
2018,0026-3206,prop_no_ta,0.015384615384615385
2018,0026-3672,prop_no_ta,0.009416195856873822
2018,0026-4075,prop_no_ta,0.012269938650306749
2018,0026-4423,prop_no_ta,0.0136986301369863
2018,0026-4598,prop_no_ta,0.06493506493506493
2018,0026-461X,prop_no_ta,0.013888888888888888
2018,0026-4695,prop_ta_oa,0.07407407407407407
2018,0026-4695,prop_no_ta,0.2962962962962963
2018,0026-749X,prop_no_ta,0.08888888888888889
2018,0026-8933,prop_no_ta,0.009433962264150943
2018,0026-8976,prop_no_ta,0.0410958904109589
2018,0026-9247,prop_no_ta,0.1784037558685446
2018,0026-9255,prop_no_ta,0.19
2018,0026-9298,prop_no_ta,0.07614213197969544
2018,0026-9662,prop_no_ta,0.02564102564102564
2018,0027-0644,prop_no_ta,0.032407407407407406
2018,0027-3171,prop_no_ta,0.10810810810810811
2018,0027-4224,prop_no_ta,0.009615384615384616
2018,0027-4909,prop_no_ta,0.024390243902439025
2018,0027-5107,prop_no_ta,0.024390243902439025
2018,0027-5514,prop_no_ta,0.011627906976744186
2018,0027-8874,prop_no_ta,0.12442396313364056
2018,0027-9501,prop_no_ta,0.016666666666666666
2018,0027-9684,prop_no_ta,0.027777777777777776
2018,0028-0836,prop_no_ta,0.005883926183471516
2018,0028-1042,prop_no_ta,0.1746031746031746
2018,0028-1298,prop_no_ta,0.06338028169014084
2018,0028-1522,prop_no_ta,0.044444444444444446
2018,0028-2677,prop_ta_oa,0.05263157894736842
2018,0028-2677,prop_no_ta,0.13157894736842105
2018,0028-2804,prop_no_ta,0.0446927374301676
2018,0028-3045,prop_no_ta,0.03278688524590164
2018,0028-3835,prop_no_ta,0.06944444444444445
2018,0028-3908,prop_no_ta,0.10139165009940358
2018,0028-3932,prop_no_ta,0.12096774193548387
2018,0028-3940,prop_ta_oa,0.017341040462427744
2018,0028-3940,prop_no_ta,0.057803468208092484
2018,0028-4289,prop_no_ta,0.01098901098901099
2018,0028-646X,prop_no_ta,0.1400329489291598
2018,0028-8276,prop_no_ta,0.047619047619047616
2018,0029-1951,prop_ta_oa,0.07142857142857142
2018,0029-3652,prop_no_ta,0.08695652173913043
2018,0029-3970,prop_no_ta,0.004347826086956522
2018,0029-5450,prop_ta_oa,0.005813953488372093
2018,0029-5450,prop_no_ta,0.011627906976744186
2018,0029-5493,prop_no_ta,0.03056768558951965
2018,0029-5515,prop_no_ta,0.10290237467018469
2018,0029-5639,prop_no_ta,0.011235955056179775
2018,0029-5981,prop_no_ta,0.03111111111111111
2018,0029-599X,prop_ta_oa,0.014084507042253521
2018,0029-599X,prop_no_ta,0.18309859154929578
2018,0029-6473,prop_no_ta,0.03896103896103896
2018,0029-6643,prop_no_ta,0.11764705882352941
2018,0029-6651,prop_no_ta,0.009966777408637873
2018,0029-666X,prop_no_ta,0.0967741935483871
2018,0029-8018,prop_no_ta,0.024096385542168676
2018,0029-8549,prop_ta_oa,0.007246376811594203
2018,0029-8549,prop_no_ta,0.08695652173913043
2018,0029-8948,prop_no_ta,0.06976744186046512
2018,0030-1299,prop_no_ta,0.10778443113772455
2018,0030-2228,prop_no_ta,0.04
2018,0030-2414,prop_no_ta,0.028846153846153848
2018,0030-3755,prop_no_ta,0.07407407407407407
2018,0030-3992,prop_no_ta,0.00686106346483705
2018,0030-4018,prop_no_ta,0.007920792079207921
2018,0030-4026,prop_no_ta,0.0011350737797956867
2018,0030-4387,prop_no_ta,0.019230769230769232
2018,0030-7270,prop_no_ta,0.05128205128205128
2018,0030-7653,prop_no_ta,0.08641975308641975
2018,0030-770X,prop_ta_oa,0.017543859649122806
2018,0030-770X,prop_no_ta,0.07017543859649122
2018,0030-9230,prop_no_ta,0.03389830508474576
2018,0030-9338,prop_no_ta,0.08860759493670886
2018,0031-0182,prop_no_ta,0.006666666666666667
2018,0031-0220,prop_no_ta,0.06382978723404255
2018,0031-0239,prop_no_ta,0.17647058823529413
2018,0031-0328,prop_no_ta,0.022727272727272728
2018,0031-1820,prop_no_ta,0.08333333333333333
2018,0031-2290,prop_no_ta,0.03571428571428571
2018,0031-2746,prop_no_ta,0.12244897959183673
2018,0031-2789,prop_no_ta,0.017543859649122806
2018,0031-3025,prop_no_ta,0.013333333333333334
2018,0031-3203,prop_no_ta,0.01485148514851485
2018,0031-322X,prop_no_ta,0.12903225806451613
2018,0031-3831,prop_ta_oa,0.21875
2018,0031-3831,prop_no_ta,0.09375
2018,0031-3998,prop_no_ta,0.04081632653061224
2018,0031-4056,prop_no_ta,0.02857142857142857
2018,0031-5303,prop_no_ta,0.09090909090909091
2018,0031-5990,prop_no_ta,0.022988505747126436
2018,0031-6768,prop_ta_oa,0.013513513513513514
2018,0031-6768,prop_no_ta,0.20945945945945946
2018,0031-6970,prop_ta_oa,0.024875621890547265
2018,0031-6970,prop_no_ta,0.12935323383084577
2018,0031-7012,prop_no_ta,0.024691358024691357
2018,0031-7985,prop_no_ta,0.06666666666666667
2018,0031-8019,prop_no_ta,0.037037037037037035
2018,0031-806X,prop_no_ta,0.03333333333333333
2018,0031-8094,prop_no_ta,0.028169014084507043
2018,0031-8116,prop_ta_oa,0.041237113402061855
2018,0031-8116,prop_no_ta,0.13917525773195877
2018,0031-8205,prop_no_ta,0.012048192771084338
2018,0031-8248,prop_no_ta,0.047619047619047616
2018,0031-8388,prop_no_ta,0.08695652173913043
2018,0031-8655,prop_no_ta,0.019138755980861243
2018,0031-868X,prop_no_ta,0.04
2018,0031-8949,prop_no_ta,0.023255813953488372
2018,0031-9007,prop_no_ta,0.13912133891213388
2018,0031-9023,prop_no_ta,0.056338028169014086
2018,0031-9120,prop_no_ta,0.045
2018,0031-9155,prop_no_ta,0.08585055643879173
2018,0031-9201,prop_no_ta,0.0546875
2018,0031-9317,prop_no_ta,0.08287292817679558
2018,0031-9384,prop_no_ta,0.04395604395604396
2018,0031-9406,prop_no_ta,0.046153846153846156
2018,0031-9422,prop_no_ta,0.0076045627376425855
2018,0032-0633,prop_no_ta,0.09
2018,0032-0781,prop_no_ta,0.036885245901639344
2018,0032-079X,prop_ta_oa,0.013513513513513514
2018,0032-079X,prop_no_ta,0.08648648648648649
2018,0032-0862,prop_no_ta,0.10828025477707007
2018,0032-0889,prop_no_ta,0.05442176870748299
2018,0032-0935,prop_ta_oa,0.004347826086956522
2018,0032-0935,prop_no_ta,0.10434782608695652
2018,0032-0943,prop_no_ta,0.006711409395973154
2018,0032-1052,prop_no_ta,0.005633802816901409
2018,0032-2474,prop_no_ta,0.04838709677419355
2018,0032-2687,prop_ta_oa,0.11764705882352941
2018,0032-2687,prop_no_ta,0.11764705882352941
2018,0032-3179,prop_no_ta,0.007142857142857143
2018,0032-3187,prop_no_ta,0.05555555555555555
2018,0032-3470,prop_no_ta,0.02830188679245283
2018,0032-3861,prop_no_ta,0.008298755186721992
2018,0032-3888,prop_no_ta,0.023952095808383235
2018,0032-3896,prop_no_ta,0.013333333333333334
2018,0032-4728,prop_no_ta,0.18181818181818182
2018,0032-5473,prop_no_ta,0.0440251572327044
2018,0032-5899,prop_no_ta,0.023255813953488372
2018,0032-5910,prop_no_ta,0.01646542261251372
2018,0032-678X,prop_no_ta,0.03076923076923077
2018,0032-6895,prop_ta_oa,0.09302325581395349
2018,0032-6895,prop_no_ta,0.06976744186046512
2018,0032-8332,prop_no_ta,0.11864406779661017
2018,0033-0124,prop_ta_oa,0.019230769230769232
2018,0033-0620,prop_no_ta,0.0297029702970297
2018,0033-183X,prop_ta_oa,0.007352941176470588
2018,0033-183X,prop_no_ta,0.1323529411764706
2018,0033-2720,prop_no_ta,0.03076923076923077
2018,0033-2909,prop_no_ta,0.030303030303030304
2018,0033-2917,prop_no_ta,0.1640625
2018,0033-2941,prop_no_ta,0.00684931506849315
2018,0033-295X,prop_no_ta,0.07272727272727272
2018,0033-3085,prop_no_ta,0.009259259259259259
2018,0033-3123,prop_ta_oa,0.02040816326530612
2018,0033-3158,prop_ta_oa,0.03426791277258567
2018,0033-3158,prop_no_ta,0.18691588785046728
2018,0033-3174,prop_no_ta,0.07534246575342465
2018,0033-3190,prop_no_ta,0.08139534883720931
2018,0033-3298,prop_no_ta,0.2
2018,0033-3352,prop_no_ta,0.04838709677419355
2018,0033-3506,prop_no_ta,0.056856187290969896
2018,0033-4545,prop_no_ta,0.047619047619047616
2018,0033-4553,prop_no_ta,0.11688311688311688
2018,0033-5177,prop_ta_oa,0.008403361344537815
2018,0033-5177,prop_no_ta,0.05042016806722689
2018,0033-5533,prop_no_ta,0.15151515151515152
2018,0033-5606,prop_no_ta,0.014084507042253521
2018,0033-5614,prop_no_ta,0.08695652173913043
2018,0033-5835,prop_no_ta,0.5833333333333334
2018,0033-5894,prop_no_ta,0.05511811023622047
2018,0033-6807,prop_no_ta,0.06666666666666667
2018,0033-8222,prop_no_ta,0.17123287671232876
2018,0033-8230,prop_no_ta,0.010752688172043012
2018,0033-832X,prop_no_ta,0.07633587786259542
2018,0033-8362,prop_no_ta,0.022900763358778626
2018,0033-8451,prop_no_ta,0.023809523809523808
2018,0034-0006,prop_no_ta,0.03571428571428571
2018,0034-0561,prop_no_ta,0.019230769230769232
2018,0034-3404,prop_ta_oa,0.01282051282051282
2018,0034-3404,prop_no_ta,0.07692307692307693
2018,0034-4257,prop_no_ta,0.13152804642166344
2018,0034-5288,prop_no_ta,0.03482587064676617
2018,0034-6527,prop_no_ta,0.0547945205479452
2018,0034-6551,prop_no_ta,0.01694915254237288
2018,0034-6586,prop_no_ta,0.0851063829787234
2018,0034-6667,prop_no_ta,0.009433962264150943
2018,0034-6748,prop_no_ta,7.830853563038371e-4
2018,0034-6764,prop_no_ta,0.05555555555555555
2018,0035-3787,prop_no_ta,0.007407407407407408
2018,0035-4511,prop_ta_oa,0.018518518518518517
2018,0035-4511,prop_no_ta,0.018518518518518517
2018,0035-5038,prop_no_ta,0.05063291139240506
2018,0035-8711,prop_no_ta,0.006489841986455982
2018,0035-9009,prop_no_ta,0.26595744680851063
2018,0035-919X,prop_no_ta,0.045454545454545456
2018,0035-9203,prop_no_ta,0.20512820512820512
2018,0035-9254,prop_no_ta,0.1917808219178082
2018,0036-0112,prop_no_ta,0.038461538461538464
2018,0036-0341,prop_no_ta,0.02564102564102564
2018,0036-5521,prop_ta_oa,0.029411764705882353
2018,0036-5521,prop_no_ta,0.00980392156862745
2018,0036-5564,prop_no_ta,0.10465116279069768
2018,0036-6978,prop_no_ta,0.21052631578947367
2018,0036-8326,prop_no_ta,0.03571428571428571
2018,0036-9276,prop_no_ta,0.08333333333333333
2018,0036-9306,prop_no_ta,0.013333333333333334
2018,0037-0738,prop_no_ta,0.024390243902439025
2018,0037-0746,prop_no_ta,0.08653846153846154
2018,0037-1912,prop_no_ta,0.02666666666666667
2018,0037-1963,prop_no_ta,0.044444444444444446
2018,0037-1998,prop_no_ta,0.020833333333333332
2018,0037-7732,prop_no_ta,0.046153846153846156
2018,0037-9271,prop_no_ta,0.02631578947368421
2018,0038-0121,prop_no_ta,0.027777777777777776
2018,0038-0199,prop_no_ta,0.043478260869565216
2018,0038-0261,prop_no_ta,0.015384615384615385
2018,0038-0644,prop_no_ta,0.038834951456310676
2018,0038-0717,prop_no_ta,0.04178272980501393
2018,0038-0768,prop_no_ta,0.010638297872340425
2018,0038-092X,prop_no_ta,0.027514231499051234
2018,0038-0938,prop_no_ta,0.19631901840490798
2018,0038-1527,prop_no_ta,0.13114754098360656
2018,0038-4283,prop_no_ta,0.03225806451612903
2018,0038-4941,prop_no_ta,0.021052631578947368
2018,0038-6308,prop_ta_oa,0.008771929824561403
